environment | time (minute),GAP | GAP (dimensionless) | Run #1,GAP | GAP (dimensionless) | Run #2,GAP | GAP' (dimensionless/minute) | Run #1,GAP | GAP' (dimensionless/minute) | Run #2,Ras_GAP | Ras_GAP (dimensionless) | Run #1,Ras_GAP | Ras_GAP (dimensionless) | Run #2,Ras_GAP | Ras_GAP' (dimensionless/minute) | Run #1,Ras_GAP | Ras_GAP' (dimensionless/minute) | Run #2,Ras_Raf | Ras_Raf (dimensionless) | Run #1,Ras_Raf | Ras_Raf (dimensionless) | Run #2,Ras_Raf | Ras_Raf' (dimensionless/minute) | Run #1,Ras_Raf | Ras_Raf' (dimensionless/minute) | Run #2,Ras_ShcGS | Ras_ShcGS (dimensionless) | Run #1,Ras_ShcGS | Ras_ShcGS (dimensionless) | Run #2,Ras_ShcGS | Ras_ShcGS' (dimensionless/minute) | Run #1,Ras_ShcGS | Ras_ShcGS' (dimensionless/minute) | Run #2,RasGDP | RasGDP (dimensionless) | Run #1,RasGDP | RasGDP (dimensionless) | Run #2,RasGDP | RasGDP' (dimensionless/minute) | Run #1,RasGDP | RasGDP' (dimensionless/minute) | Run #2,RasGTP | RasGTP (dimensionless) | Run #1,RasGTP | RasGTP (dimensionless) | Run #2,RasGTP | RasGTP' (dimensionless/minute) | Run #1,RasGTP | RasGTP' (dimensionless/minute) | Run #2,ShcGS | ShcGS (dimensionless) | Run #1,ShcGS | ShcGS (dimensionless) | Run #2,ShcGS | ShcGS' (dimensionless/minute) | Run #1,ShcGS | ShcGS' (dimensionless/minute) | Run #2,v12 | k12 (first_order_rate_constant) | Run #1,v12 | k12 (first_order_rate_constant) | Run #2,v12 | kn12 (first_order_rate_constant) | Run #1,v12 | kn12 (first_order_rate_constant) | Run #2,v12 | v12 (first_order_rate_constant) | Run #1,v12 | v12 (first_order_rate_constant) | Run #2,v13 | k_13 (first_order_rate_constant) | Run #1,v13 | k_13 (first_order_rate_constant) | Run #2,v13 | v13 (first_order_rate_constant) | Run #1,v13 | v13 (first_order_rate_constant) | Run #2,v14 | k14 (first_order_rate_constant) | Run #1,v14 | k14 (first_order_rate_constant) | Run #2,v14 | kn14 (first_order_rate_constant) | Run #1,v14 | kn14 (first_order_rate_constant) | Run #2,v14 | v14 (first_order_rate_constant) | Run #1,v14 | v14 (first_order_rate_constant) | Run #2,v15 | k15 (first_order_rate_constant) | Run #1,v15 | k15 (first_order_rate_constant) | Run #2,v15 | v15 (first_order_rate_constant) | Run #1,v15 | v15 (first_order_rate_constant) | Run #2,v16 | k16 (first_order_rate_constant) | Run #1,v16 | k16 (first_order_rate_constant) | Run #2,v16 | kn16 (first_order_rate_constant) | Run #1,v16 | kn16 (first_order_rate_constant) | Run #2,v16 | v16 (first_order_rate_constant) | Run #1,v16 | v16 (first_order_rate_constant) | Run #2
0.435,15000,15000,1.30016e-05,1.30016e-05,4.30314e-06,4.30314e-06,-1.30016e-05,-1.30016e-05,0.000983568,0.000983568,-0.00295065,-0.00295065,0,0,0,0,20000,20000,0.00309826,0.00309826,4.45793e-05,4.45793e-05,-0.000134612,-0.000134612,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00308526,0.00308526,720,720,0.00309826,0.00309826,0.0012,0.0012,3,3,-0.00295065,-0.00295065
0.436,15000,15000,1.29693e-05,1.29693e-05,4.29035e-06,4.29035e-06,-1.29693e-05,-1.29693e-05,0.000980621,0.000980621,-0.00294181,-0.00294181,0,0,0,0,20000,20000,0.00308905,0.00308905,4.44467e-05,4.44467e-05,-0.000134272,-0.000134272,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00307608,0.00307608,720,720,0.00308905,0.00308905,0.0012,0.0012,3,3,-0.00294181,-0.00294181
0.437,15000,15000,1.29357e-05,1.29357e-05,4.27757e-06,4.27757e-06,-1.29357e-05,-1.29357e-05,0.000977684,0.000977684,-0.002933,-0.002933,0,0,0,0,20000,20000,0.00307985,0.00307985,4.43143e-05,4.43143e-05,-0.000133919,-0.000133919,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00306692,0.00306692,720,720,0.00307985,0.00307985,0.0012,0.0012,3,3,-0.002933,-0.002933
0.438,15000,15000,1.29007e-05,1.29007e-05,4.26481e-06,4.26481e-06,-1.29007e-05,-1.29007e-05,0.000974755,0.000974755,-0.00292421,-0.00292421,0,0,0,0,20000,20000,0.00307067,0.00307067,4.41821e-05,4.41821e-05,-0.000133553,-0.000133553,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00305777,0.00305777,720,720,0.00307067,0.00307067,0.0012,0.0012,3,3,-0.00292421,-0.00292421
0.439,15000,15000,1.28641e-05,1.28641e-05,4.25207e-06,4.25207e-06,-1.28641e-05,-1.28641e-05,0.000971835,0.000971835,-0.00291545,-0.00291545,0,0,0,0,20000,20000,0.00306149,0.00306149,4.405e-05,4.405e-05,-0.000133173,-0.000133173,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00304863,0.00304863,720,720,0.00306149,0.00306149,0.0012,0.0012,3,3,-0.00291545,-0.00291545
0.44,15000,15000,1.28261e-05,1.28261e-05,4.23934e-06,4.23934e-06,-1.28261e-05,-1.28261e-05,0.000968924,0.000968924,-0.00290672,-0.00290672,0,0,0,0,20000,20000,0.00305233,0.00305233,4.39181e-05,4.39181e-05,-0.000132779,-0.000132779,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.0030395,0.0030395,720,720,0.00305233,0.00305233,0.0012,0.0012,3,3,-0.00290672,-0.00290672
0.441,15000,15000,1.27865e-05,1.27865e-05,4.22662e-06,4.22662e-06,-1.27865e-05,-1.27865e-05,0.000966022,0.000966022,-0.00289801,-0.00289801,0,0,0,0,20000,20000,0.00304317,0.00304317,4.37864e-05,4.37864e-05,-0.00013237,-0.00013237,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00303038,0.00303038,720,720,0.00304317,0.00304317,0.0012,0.0012,3,3,-0.00289801,-0.00289801
0.442,15000,15000,1.27452e-05,1.27452e-05,4.21392e-06,4.21392e-06,-1.27452e-05,-1.27452e-05,0.000963128,0.000963128,-0.00288933,-0.00288933,0,0,0,0,20000,20000,0.00303402,0.00303402,4.36548e-05,4.36548e-05,-0.000131946,-0.000131946,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00302128,0.00302128,720,720,0.00303402,0.00303402,0.0012,0.0012,3,3,-0.00288933,-0.00288933
0.443,15000,15000,1.27024e-05,1.27024e-05,4.20123e-06,4.20123e-06,-1.27024e-05,-1.27024e-05,0.000960243,0.000960243,-0.00288068,-0.00288068,0,0,0,0,20000,20000,0.00302489,0.00302489,4.35234e-05,4.35234e-05,-0.000131506,-0.000131506,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00301218,0.00301218,720,720,0.00302489,0.00302489,0.0012,0.0012,3,3,-0.00288068,-0.00288068
0.444,15000,15000,1.2667e-05,1.2667e-05,4.18869e-06,4.18869e-06,-1.2667e-05,-1.2667e-05,0.000957367,0.000957367,-0.00287205,-0.00287205,0,0,0,0,20000,20000,0.00301585,0.00301585,4.33934e-05,4.33934e-05,-0.000131137,-0.000131137,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00300319,0.00300319,720,720,0.00301585,0.00301585,0.0012,0.0012,3,3,-0.00287205,-0.00287205
0.445,15000,15000,1.2641e-05,1.2641e-05,4.17631e-06,4.17631e-06,-1.2641e-05,-1.2641e-05,0.0009545,0.0009545,-0.00286345,-0.00286345,0,0,0,0,20000,20000,0.00300695,0.00300695,4.32651e-05,4.32651e-05,-0.000130858,-0.000130858,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.0029943,0.0029943,720,720,0.00300695,0.00300695,0.0012,0.0012,3,3,-0.00286345,-0.00286345
0.446,15000,15000,1.26149e-05,1.26149e-05,4.16398e-06,4.16398e-06,-1.26149e-05,-1.26149e-05,0.000951641,0.000951641,-0.00285487,-0.00285487,0,0,0,0,20000,20000,0.00299806,0.00299806,4.31372e-05,4.31372e-05,-0.000130577,-0.000130577,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00298545,0.00298545,720,720,0.00299806,0.00299806,0.0012,0.0012,3,3,-0.00285487,-0.00285487
0.447,15000,15000,1.25887e-05,1.25887e-05,4.15168e-06,4.15168e-06,-1.25887e-05,-1.25887e-05,0.000948791,0.000948791,-0.00284632,-0.00284632,0,0,0,0,20000,20000,0.00298921,0.00298921,4.30096e-05,4.30096e-05,-0.000130296,-0.000130296,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00297662,0.00297662,720,720,0.00298921,0.00298921,0.0012,0.0012,3,3,-0.00284632,-0.00284632
0.448,15000,15000,1.25624e-05,1.25624e-05,4.13941e-06,4.13941e-06,-1.25624e-05,-1.25624e-05,0.000945949,0.000945949,-0.0028378,-0.0028378,0,0,0,0,20000,20000,0.00298037,0.00298037,4.28823e-05,4.28823e-05,-0.000130015,-0.000130015,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00296781,0.00296781,720,720,0.00298037,0.00298037,0.0012,0.0012,3,3,-0.0028378,-0.0028378
0.449,15000,15000,1.25361e-05,1.25361e-05,4.12718e-06,4.12718e-06,-1.25361e-05,-1.25361e-05,0.000943116,0.000943116,-0.0028293,-0.0028293,0,0,0,0,20000,20000,0.00297157,0.00297157,4.27555e-05,4.27555e-05,-0.000129732,-0.000129732,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00295903,0.00295903,720,720,0.00297157,0.00297157,0.0012,0.0012,3,3,-0.0028293,-0.0028293
0.45,15000,15000,1.25095e-05,1.25095e-05,4.11498e-06,4.11498e-06,-1.25095e-05,-1.25095e-05,0.000940292,0.000940292,-0.00282082,-0.00282082,0,0,0,0,20000,20000,0.00296278,0.00296278,4.2629e-05,4.2629e-05,-0.000129448,-0.000129448,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00295027,0.00295027,720,720,0.00296278,0.00296278,0.0012,0.0012,3,3,-0.00282082,-0.00282082
0.451,15000,15000,1.24829e-05,1.24829e-05,4.10281e-06,4.10281e-06,-1.24829e-05,-1.24829e-05,0.000937476,0.000937476,-0.00281238,-0.00281238,0,0,0,0,20000,20000,0.00295402,0.00295402,4.25028e-05,4.25028e-05,-0.000129163,-0.000129163,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00294154,0.00294154,720,720,0.00295402,0.00295402,0.0012,0.0012,3,3,-0.00281238,-0.00281238
0.452,15000,15000,1.2456e-05,1.2456e-05,4.09068e-06,4.09068e-06,-1.2456e-05,-1.2456e-05,0.000934669,0.000934669,-0.00280395,-0.00280395,0,0,0,0,20000,20000,0.00294529,0.00294529,4.23769e-05,4.23769e-05,-0.000128875,-0.000128875,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00293283,0.00293283,720,720,0.00294529,0.00294529,0.0012,0.0012,3,3,-0.00280395,-0.00280395
0.453,15000,15000,1.24289e-05,1.24289e-05,4.07857e-06,4.07857e-06,-1.24289e-05,-1.24289e-05,0.000931869,0.000931869,-0.00279556,-0.00279556,0,0,0,0,20000,20000,0.00293657,0.00293657,4.22514e-05,4.22514e-05,-0.000128587,-0.000128587,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00292414,0.00292414,720,720,0.00293657,0.00293657,0.0012,0.0012,3,3,-0.00279556,-0.00279556
0.454,15000,15000,1.24016e-05,1.24016e-05,4.0665e-06,4.0665e-06,-1.24016e-05,-1.24016e-05,0.000929079,0.000929079,-0.00278719,-0.00278719,0,0,0,0,20000,20000,0.00292788,0.00292788,4.21263e-05,4.21263e-05,-0.000128296,-0.000128296,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00291548,0.00291548,720,720,0.00292788,0.00292788,0.0012,0.0012,3,3,-0.00278719,-0.00278719
0.455,15000,15000,1.23741e-05,1.23741e-05,4.05447e-06,4.05447e-06,-1.23741e-05,-1.23741e-05,0.000926296,0.000926296,-0.00277884,-0.00277884,0,0,0,0,20000,20000,0.00291922,0.00291922,4.20015e-05,4.20015e-05,-0.000128003,-0.000128003,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00290684,0.00290684,720,720,0.00291922,0.00291922,0.0012,0.0012,3,3,-0.00277884,-0.00277884
0.456,15000,15000,1.23463e-05,1.23463e-05,4.04246e-06,4.04246e-06,-1.23463e-05,-1.23463e-05,0.000923522,0.000923522,-0.00277052,-0.00277052,0,0,0,0,20000,20000,0.00291057,0.00291057,4.1877e-05,4.1877e-05,-0.000127707,-0.000127707,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00289822,0.00289822,720,720,0.00291057,0.00291057,0.0012,0.0012,3,3,-0.00277052,-0.00277052
0.457,15000,15000,1.23182e-05,1.23182e-05,4.03048e-06,4.03048e-06,-1.23182e-05,-1.23182e-05,0.000920757,0.000920757,-0.00276222,-0.00276222,0,0,0,0,20000,20000,0.00290195,0.00290195,4.17528e-05,4.17528e-05,-0.000127409,-0.000127409,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00288963,0.00288963,720,720,0.00290195,0.00290195,0.0012,0.0012,3,3,-0.00276222,-0.00276222
0.458,15000,15000,1.22898e-05,1.22898e-05,4.01854e-06,4.01854e-06,-1.22898e-05,-1.22898e-05,0.000917999,0.000917999,-0.00275395,-0.00275395,0,0,0,0,20000,20000,0.00289335,0.00289335,4.16289e-05,4.16289e-05,-0.000127108,-0.000127108,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00288106,0.00288106,720,720,0.00289335,0.00289335,0.0012,0.0012,3,3,-0.00275395,-0.00275395
0.459,15000,15000,1.22611e-05,1.22611e-05,4.00662e-06,4.00662e-06,-1.22611e-05,-1.22611e-05,0.00091525,0.00091525,-0.0027457,-0.0027457,0,0,0,0,20000,20000,0.00288477,0.00288477,4.15054e-05,4.15054e-05,-0.000126804,-0.000126804,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00287251,0.00287251,720,720,0.00288477,0.00288477,0.0012,0.0012,3,3,-0.0027457,-0.0027457
0.46,15000,15000,1.2232e-05,1.2232e-05,3.99473e-06,3.99473e-06,-1.2232e-05,-1.2232e-05,0.00091251,0.00091251,-0.00273748,-0.00273748,0,0,0,0,20000,20000,0.00287621,0.00287621,4.13821e-05,4.13821e-05,-0.000126497,-0.000126497,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00286398,0.00286398,720,720,0.00287621,0.00287621,0.0012,0.0012,3,3,-0.00273748,-0.00273748
0.461,15000,15000,1.22025e-05,1.22025e-05,3.98288e-06,3.98288e-06,-1.22025e-05,-1.22025e-05,0.000909777,0.000909777,-0.00272928,-0.00272928,0,0,0,0,20000,20000,0.00286767,0.00286767,4.12592e-05,4.12592e-05,-0.000126186,-0.000126186,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00285547,0.00285547,720,720,0.00286767,0.00286767,0.0012,0.0012,3,3,-0.00272928,-0.00272928
0.462,15000,15000,1.21727e-05,1.21727e-05,3.97105e-06,3.97105e-06,-1.21727e-05,-1.21727e-05,0.000907053,0.000907053,-0.00272111,-0.00272111,0,0,0,0,20000,20000,0.00285915,0.00285915,4.11366e-05,4.11366e-05,-0.000125872,-0.000125872,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00284698,0.00284698,720,720,0.00285915,0.00285915,0.0012,0.0012,3,3,-0.00272111,-0.00272111
0.463,15000,15000,1.21425e-05,1.21425e-05,3.95924e-06,3.95924e-06,-1.21425e-05,-1.21425e-05,0.000904336,0.000904336,-0.00271296,-0.00271296,0,0,0,0,20000,20000,0.00285066,0.00285066,4.10142e-05,4.10142e-05,-0.000125554,-0.000125554,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00283851,0.00283851,720,720,0.00285066,0.00285066,0.0012,0.0012,3,3,-0.00271296,-0.00271296
0.464,15000,15000,1.21118e-05,1.21118e-05,3.94747e-06,3.94747e-06,-1.21118e-05,-1.21118e-05,0.000901628,0.000901628,-0.00270484,-0.00270484,0,0,0,0,20000,20000,0.00284218,0.00284218,4.08922e-05,4.08922e-05,-0.000125232,-0.000125232,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00283007,0.00283007,720,720,0.00284218,0.00284218,0.0012,0.0012,3,3,-0.00270484,-0.00270484
0.465,15000,15000,1.20807e-05,1.20807e-05,3.93573e-06,3.93573e-06,-1.20807e-05,-1.20807e-05,0.000898928,0.000898928,-0.00269674,-0.00269674,0,0,0,0,20000,20000,0.00283372,0.00283372,4.07705e-05,4.07705e-05,-0.000124905,-0.000124905,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00282164,0.00282164,720,720,0.00283372,0.00283372,0.0012,0.0012,3,3,-0.00269674,-0.00269674
0.466,15000,15000,1.20491e-05,1.20491e-05,3.92401e-06,3.92401e-06,-1.20491e-05,-1.20491e-05,0.000896236,0.000896236,-0.00268866,-0.00268866,0,0,0,0,20000,20000,0.00282528,0.00282528,4.0649e-05,4.0649e-05,-0.000124575,-0.000124575,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00281324,0.00281324,720,720,0.00282528,0.00282528,0.0012,0.0012,3,3,-0.00268866,-0.00268866
0.467,15000,15000,1.2017e-05,1.2017e-05,3.91231e-06,3.91231e-06,-1.2017e-05,-1.2017e-05,0.000893553,0.000893553,-0.00268061,-0.00268061,0,0,0,0,20000,20000,0.00281687,0.00281687,4.05278e-05,4.05278e-05,-0.00012424,-0.00012424,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00280485,0.00280485,720,720,0.00281687,0.00281687,0.0012,0.0012,3,3,-0.00268061,-0.00268061
0.468,15000,15000,1.19844e-05,1.19844e-05,3.90065e-06,3.90065e-06,-1.19844e-05,-1.19844e-05,0.000890877,0.000890877,-0.00267258,-0.00267258,0,0,0,0,20000,20000,0.00280847,0.00280847,4.04069e-05,4.04069e-05,-0.0001239,-0.0001239,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00279648,0.00279648,720,720,0.00280847,0.00280847,0.0012,0.0012,3,3,-0.00267258,-0.00267258
0.469,15000,15000,1.19512e-05,1.19512e-05,3.88901e-06,3.88901e-06,-1.19512e-05,-1.19512e-05,0.000888209,0.000888209,-0.00266458,-0.00266458,0,0,0,0,20000,20000,0.00280008,0.00280008,4.02863e-05,4.02863e-05,-0.000123555,-0.000123555,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00278813,0.00278813,720,720,0.00280008,0.00280008,0.0012,0.0012,3,3,-0.00266458,-0.00266458
0.47,15000,15000,1.19175e-05,1.19175e-05,3.87739e-06,3.87739e-06,-1.19175e-05,-1.19175e-05,0.000885549,0.000885549,-0.0026566,-0.0026566,0,0,0,0,20000,20000,0.00279172,0.00279172,4.0166e-05,4.0166e-05,-0.000123204,-0.000123204,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.0027798,0.0027798,720,720,0.00279172,0.00279172,0.0012,0.0012,3,3,-0.0026566,-0.0026566
0.471,15000,15000,1.18833e-05,1.18833e-05,3.8658e-06,3.8658e-06,-1.18833e-05,-1.18833e-05,0.000882897,0.000882897,-0.00264864,-0.00264864,0,0,0,0,20000,20000,0.00278338,0.00278338,4.00459e-05,4.00459e-05,-0.000122849,-0.000122849,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00277149,0.00277149,720,720,0.00278338,0.00278338,0.0012,0.0012,3,3,-0.00264864,-0.00264864
0.472,15000,15000,1.18484e-05,1.18484e-05,3.85423e-06,3.85423e-06,-1.18484e-05,-1.18484e-05,0.000880253,0.000880253,-0.00264071,-0.00264071,0,0,0,0,20000,20000,0.00277505,0.00277505,3.99261e-05,3.99261e-05,-0.000122488,-0.000122488,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.0027632,0.0027632,720,720,0.00277505,0.00277505,0.0012,0.0012,3,3,-0.00264071,-0.00264071
0.473,15000,15000,1.18129e-05,1.18129e-05,3.84269e-06,3.84269e-06,-1.18129e-05,-1.18129e-05,0.000877617,0.000877617,-0.0026328,-0.0026328,0,0,0,0,20000,20000,0.00276674,0.00276674,3.98065e-05,3.98065e-05,-0.000122121,-0.000122121,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00275492,0.00275492,720,720,0.00276674,0.00276674,0.0012,0.0012,3,3,-0.0026328,-0.0026328
0.474,15000,15000,1.17768e-05,1.17768e-05,3.83117e-06,3.83117e-06,-1.17768e-05,-1.17768e-05,0.000874989,0.000874989,-0.00262492,-0.00262492,0,0,0,0,20000,20000,0.00275844,0.00275844,3.96872e-05,3.96872e-05,-0.000121748,-0.000121748,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00274667,0.00274667,720,720,0.00275844,0.00275844,0.0012,0.0012,3,3,-0.00262492,-0.00262492
0.475,15000,15000,1.174e-05,1.174e-05,3.81968e-06,3.81968e-06,-1.174e-05,-1.174e-05,0.000872369,0.000872369,-0.00261706,-0.00261706,0,0,0,0,20000,20000,0.00275017,0.00275017,3.95681e-05,3.95681e-05,-0.000121369,-0.000121369,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00273843,0.00273843,720,720,0.00275017,0.00275017,0.0012,0.0012,3,3,-0.00261706,-0.00261706
0.476,15000,15000,1.17025e-05,1.17025e-05,3.8082e-06,3.8082e-06,-1.17025e-05,-1.17025e-05,0.000869756,0.000869756,-0.00260922,-0.00260922,0,0,0,0,20000,20000,0.00274191,0.00274191,3.94493e-05,3.94493e-05,-0.000120984,-0.000120984,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00273021,0.00273021,720,720,0.00274191,0.00274191,0.0012,0.0012,3,3,-0.00260922,-0.00260922
0.477,15000,15000,1.16644e-05,1.16644e-05,3.79675e-06,3.79675e-06,-1.16644e-05,-1.16644e-05,0.000867151,0.000867151,-0.00260141,-0.00260141,0,0,0,0,20000,20000,0.00273366,0.00273366,3.93307e-05,3.93307e-05,-0.000120592,-0.000120592,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.002722,0.002722,720,720,0.00273366,0.00273366,0.0012,0.0012,3,3,-0.00260141,-0.00260141
0.478,15000,15000,1.16255e-05,1.16255e-05,3.78533e-06,3.78533e-06,-1.16255e-05,-1.16255e-05,0.000864555,0.000864555,-0.00259362,-0.00259362,0,0,0,0,20000,20000,0.00272544,0.00272544,3.92124e-05,3.92124e-05,-0.000120193,-0.000120193,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00271381,0.00271381,720,720,0.00272544,0.00272544,0.0012,0.0012,3,3,-0.00259362,-0.00259362
0.479,15000,15000,1.15858e-05,1.15858e-05,3.77392e-06,3.77392e-06,-1.15858e-05,-1.15858e-05,0.000861965,0.000861965,-0.00258585,-0.00258585,0,0,0,0,20000,20000,0.00271722,0.00271722,3.90943e-05,3.90943e-05,-0.000119788,-0.000119788,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00270564,0.00270564,720,720,0.00271722,0.00271722,0.0012,0.0012,3,3,-0.00258585,-0.00258585
0.48,15000,15000,1.15455e-05,1.15455e-05,3.76253e-06,3.76253e-06,-1.15455e-05,-1.15455e-05,0.000859384,0.000859384,-0.0025781,-0.0025781,0,0,0,0,20000,20000,0.00270902,0.00270902,3.89764e-05,3.89764e-05,-0.000119375,-0.000119375,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00269748,0.00269748,720,720,0.00270902,0.00270902,0.0012,0.0012,3,3,-0.0025781,-0.0025781
0.481,15000,15000,1.15043e-05,1.15043e-05,3.75117e-06,3.75117e-06,-1.15043e-05,-1.15043e-05,0.00085681,0.00085681,-0.00257038,-0.00257038,0,0,0,0,20000,20000,0.00270084,0.00270084,3.88588e-05,3.88588e-05,-0.000118955,-0.000118955,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00268934,0.00268934,720,720,0.00270084,0.00270084,0.0012,0.0012,3,3,-0.00257038,-0.00257038
0.482,15000,15000,1.14623e-05,1.14623e-05,3.73983e-06,3.73983e-06,-1.14623e-05,-1.14623e-05,0.000854244,0.000854244,-0.00256268,-0.00256268,0,0,0,0,20000,20000,0.00269267,0.00269267,3.87414e-05,3.87414e-05,-0.000118527,-0.000118527,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00268121,0.00268121,720,720,0.00269267,0.00269267,0.0012,0.0012,3,3,-0.00256268,-0.00256268
0.483,15000,15000,1.14195e-05,1.14195e-05,3.7285e-06,3.7285e-06,-1.14195e-05,-1.14195e-05,0.000851685,0.000851685,-0.00255501,-0.00255501,0,0,0,0,20000,20000,0.00268452,0.00268452,3.86241e-05,3.86241e-05,-0.000118092,-0.000118092,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.0026731,0.0026731,720,720,0.00268452,0.00268452,0.0012,0.0012,3,3,-0.00255501,-0.00255501
0.484,15000,15000,1.13758e-05,1.13758e-05,3.7172e-06,3.7172e-06,-1.13758e-05,-1.13758e-05,0.000849134,0.000849134,-0.00254736,-0.00254736,0,0,0,0,20000,20000,0.00267638,0.00267638,3.85072e-05,3.85072e-05,-0.000117648,-0.000117648,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.002665,0.002665,720,720,0.00267638,0.00267638,0.0012,0.0012,3,3,-0.00254736,-0.00254736
0.485,15000,15000,1.13313e-05,1.13313e-05,3.70591e-06,3.70591e-06,-1.13313e-05,-1.13313e-05,0.000846591,0.000846591,-0.00253973,-0.00253973,0,0,0,0,20000,20000,0.00266825,0.00266825,3.83904e-05,3.83904e-05,-0.000117197,-0.000117197,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00265692,0.00265692,720,720,0.00266825,0.00266825,0.0012,0.0012,3,3,-0.00253973,-0.00253973
